,Text,Date,Sentiment
293,AEL's growth in m-cap was 9X of net profit even before Hindenburg struck,2023-02-07 00:00:00,1
294,Most Adani group stocks continue to fall; combined market cap declines,2023-02-06 00:00:00,-1
295,Adani Enterprises' stock price has 40% more downside: NYU professor,2023-02-06 00:00:00,-1
296,Sebi asks issuers for additional disclosure in guidelines on green bonds,2023-02-06 00:00:00,0
297,Tightening the grip: Sebi's daily transfer diktat to further pinch brokers,2023-02-06 00:00:00,0
298,Sebi orders bourses to release first list of 'big brokers' in a fortnight,2023-02-06 00:00:00,0
299,India drops to third spot in MSCI EM index amid rout in Adani group stocks,2023-02-06 00:00:00,-1
300,Municipal corporations may issue bonds worth Rs 1000 cr in next 3 months,2023-02-06 00:00:00,0
301,"Vodafone Idea, Indus Towers shares skyrocket on govt's stake move",2023-02-06 00:00:00,1
302,How to move shares to another demat if you're sore with existing broker,2023-02-06 00:00:00,0
303,Sebi proposes norm to prevent brokers from retaining clients' funds,2023-02-06 00:00:00,0
304,Adani Ports rises for second straight day; stock up 26% from Monday's low,2023-02-06 00:00:00,1
305,Patanjali Foods gains 10% from day's low after over 20% fall in 8 sessions,2023-02-06 00:00:00,0
306,Sebi seeks beneficial ownership details of foreign investors from banks,2023-02-06 00:00:00,0
307,"IndiGo Q3: Focus on international destinations lifts outlook, say analysts",2023-02-06 00:00:00,1
308,Chaman Lal Setia Exports zooms 17% on strong Q3 operational performance,2023-02-06 00:00:00,1
309,Airtel's Q3 revenue may rise 20% YoY; Vi could face 6 mn subscriber exits,2023-02-06 00:00:00,1
310,"Britannia, ITC: Bet on FMCG stocks as index poised to record historic peak",2023-02-06 00:00:00,1
311,P&G Health soars 15% after PAT jumps 71% YoY in December quarter results,2023-02-06 00:00:00,1
312,"FPI selling hits seven-month high on rich valuations, Adani Group rout",2023-02-06 00:00:00,1
313,"M&M Financial hits highest level since Mar 2020, soars 10% post Q3 results",2023-02-06 00:00:00,1
314,Sell-off in bank stks amid Adani fiasco provides good entry point: Analysts,2023-02-06 00:00:00,-1
315,ITC gains 2% to hit a new high on strong Q3 results; stock up 13% in a week,2023-02-06 00:00:00,1
316,Government to convert Vodafone Idea's dues into equity; stock zooms 24%,2023-02-06 00:00:00,1
317,"Sensex snaps 5-day winning run, dips 335pts; Vi jumps 20%, Adani Ports 8.5%",2023-02-06 00:00:00,-1
318,"Stocks to Watch: SBI, Vodafone Idea, Paytm, ITC, IndiGo, DCB Bank, Marico",2023-02-06 00:00:00,1
319,Proposed fee structure for the AIF Industry to level playing field,2023-02-06 00:00:00,1
320,"Street Signs: The VIX vaporub for mkts, Budget let-down for Midhani & more",2023-02-06 00:00:00,-1
321,Equity conversion as Vi's calling card may be near-term helpline,2023-02-05 00:00:00,0
322,"RBI rate decision, Q3 earnings to drive market trends this week: Analysts",2023-02-05 00:00:00,1
323,Nine of top-10 firms add Rs 1.88 trn in market-cap; ITC biggest gainer,2023-02-05 00:00:00,1
324,India will get into global bond indices on own terms: FinMin official,2023-02-04 00:00:00,0
325,"Measures in place to address excessive market volatility, says Sebi",2023-02-04 00:00:00,1
326,"Committed to ensuring market integrity, says Sebi amid Adani crisis",2023-02-04 00:00:00,0
327,Sebi proposes measures to curb mis-selling in alternate investment funds,2023-02-04 00:00:00,1
328,"As Adani Group plans to prepay share pledges, its US dollar bonds rally",2023-02-04 00:00:00,-1
329,Sebi mulls tenure extension for AIFs to continue unliquidated investments,2023-02-03 00:00:00,0
330,Sensex gains most in nearly three months; Adani stock rout ebbs,2023-02-03 00:00:00,1
331,Sebi allows two more avenues to hike public float at listed companies,2023-02-03 00:00:00,1
332,"Banking sector remains resilient amid Adani Group's stock rout, says RBI",2023-02-03 00:00:00,-1
333,Divi's Labs stock tanks 12% on big miss in Q3; near-term trend 'bearish',2023-02-03 00:00:00,1
334,Debt market moves on from practice of aggressively-priced new 10-year bonds,2023-02-03 00:00:00,0
335,Adani-hit Nifty ETFs unlikely to lose incremental flows to other indices,2023-02-03 00:00:00,-1
336,"Sebi tweaks framework on credit rating agencies, asks for detailed policy",2023-02-03 00:00:00,0
337,US emerges as India's top destination for goods exports in April-Dec 2022,2023-02-03 00:00:00,1
338,India Inc stares at higher debt cost with lower tax rate for FPIs set to go,2023-02-03 00:00:00,-1
339,"SBI Q3 result: Net profit soars 69% YoY to Rs 14,205 crore, beats estimates",2023-02-03 00:00:00,1
340,"Divi's Lab sinks 13%, hits 29-mth low as Q3 profit falls more than expected",2023-02-03 00:00:00,-1
341,Rout wipes out more than half the value of Adani firms after Hindenburg rpt,2023-02-03 00:00:00,-1
342,"Bank of Baroda reports highest-ever quarterly profit of Rs 3,853 cr in Q3",2023-02-03 00:00:00,1
343,Titan rallies 5% on hopes of healthy Q4 business outlook,2023-02-03 00:00:00,1
344,TCS hits over 7-mth high; rises 4% in three days despite market volatility,2023-02-03 00:00:00,1
345,"TCS, Persistent: Breakout in IT index may trigger up to 9% rally in stocks",2023-02-03 00:00:00,1
346,IndusInd Bank gains 5% as Hinduja looks to raise stake to 26% in lender,2023-02-03 00:00:00,1
347,"Rs 20-trn agri credit outlay to boost tractor manufacturers, PSBs: Analysts",2023-02-03 00:00:00,1
348,7 Adani group stocks hit lower circuit; Adani Ent tanks 55% in 3 days,2023-02-03 00:00:00,-1
349,"Sensex zooms 910 pts as financials defy Adani rout; Nifty ends above 17,850",2023-02-03 00:00:00,1
350,"Stocks to Watch: Adani Group, SBI, Paytm, BoB, HDFC AMC, Auto, SBI Life",2023-02-03 00:00:00,1
351,Adani group companies market capitalisation erosion tops $100 billion,2023-02-03 00:00:00,1
352,"IDFC twins gain more than 5% on Rs 2,000-crore capital infusion",2023-02-03 00:00:00,1
353,Ratings of Adani group entities under continuous surveillance: CRISIL,2023-02-03 00:00:00,-1
354,"Markets end on mixed note; Sensex climbs over 224 pts, Nifty dips 6 pts",2023-02-02 00:00:00,0
355,Hindenburg report: NSE puts three Adani firms under ASM framework,2023-02-02 00:00:00,-1
356,Reconsider Satyam order: Securities Appellate Tribunal to Sebi,2023-02-02 00:00:00,0
357,"Budget 2023: P-notes, SGX Nifty trading at GIFT City likely to get a boost",2023-02-02 00:00:00,1
358,Tata Consumer Products gets nod to delist its global depository receipts,2023-02-02 00:00:00,-1
359,Dubious distinction: AEL first to cancel share sale after full subscription,2023-02-02 00:00:00,-1
360,Budget 2023: 20% TCS may take sheen off investments in foreign stocks,2023-02-02 00:00:00,-1
361,"Dabur net falls 5.4% to Rs 476 cr in Q3, revenue crosses Rs 3,000 cr mark",2023-02-02 00:00:00,-1
362,Adani Green's dollar bonds plunge past junk levels as group fights crisis,2023-02-02 00:00:00,-1
363,"Sebi mulls framework for REITs, InvITs to issue depository receipts",2023-02-02 00:00:00,0
364,"HDFC Q3 net profit rises 13% to Rs 3,691 crore, impairments decline",2023-02-02 00:00:00,1
365,HDFC Life hits lowest level since May 2020; slumps 17% in two days,2023-02-02 00:00:00,-1
366,Sterling Tools hits 4-year high on strong Q3 results; surges 40% in 1 month,2023-02-02 00:00:00,1
367,"HDFC Q3 profit jumps 13% YoY to Rs 3,691 crore, AUM grows 13% to Rs 7 trn",2023-02-02 00:00:00,1
368,Ashok Leyand shares climb 5% after firm reports jump in Q3 profits,2023-02-02 00:00:00,1
369,Britannia soars 5% to hit record high on strong Q3 operational performance,2023-02-02 00:00:00,1
370,"LIC, HDFC Life, SBI Life: Budget 2023 proposals dismantle bullish trends",2023-02-02 00:00:00,0
371,ITC jumps 6% to scale new lifetime high ahead of Q3FY23 results,2023-02-02 00:00:00,1
372,"IndiGo Q3 preview: Airline to turn profitable amid healthy traffic, low ATF",2023-02-02 00:00:00,1
373,"Jubilant Food dips 13% in 2 days, hits lowest level since Dec'20 on weak Q3",2023-02-02 00:00:00,-1
374,Bank of Baroda Q3: What to expect from the lender's Dec quarter result?,2023-02-02 00:00:00,0
375,SBI Q3 profit may rise nearly 60% YoY; deposit growth could outrun peers,2023-02-02 00:00:00,1
376,Rs 8.7 trn mcap loss for Adani cos in 6 days; Adani Ent tanks 35% since Tue,2023-02-02 00:00:00,-1
377,"Capex push, tax rationalisation: Brokerages give a thumbs-up to Budget 2023",2023-02-02 00:00:00,1
378,"Sensex ends 224 pts higher in uneven trade, Nifty flat; Adani Ent skids 27%",2023-02-02 00:00:00,1
379,"Stocks to Watch: Adani Ent, Adani Green, HDFC, Maruti Suzuki, Insurance",2023-02-02 00:00:00,1
380,On a day of 'no negative surprises': Adani stock rout spoils party,2023-02-01 00:00:00,0
381,"Budget ends tax advantage in MLDs, move to impact wealthy investors",2023-02-01 00:00:00,1
382,Budget 2023 a balancing act with focus on prosperity and inclusiveness,2023-02-01 00:00:00,0
383,Bond yield hits 6-week low as Budget sticks to path of fiscal consolidation,2023-02-01 00:00:00,-1
384,Life insurance stocks tumble as govt proposes to tax high premium policies,2023-02-01 00:00:00,-1
385,"OFCD case: Sebi orders attachment of Subrata Roy's bank, demat accounts",2023-02-01 00:00:00,-1
386,Rupee falls by 2 paise to close at 81.90 against US dollar on Budget day,2023-02-01 00:00:00,-1
387,Rout in Adani Group stocks triggers panic sell-off in PSU banks,2023-02-01 00:00:00,-1
388,Aquaculture stocks soar after govt slashes customs duty on shrimp feed,2023-02-01 00:00:00,-1
389,Budget 2023 ticks all checkboxes; Adani group stocks played spoilsport,2023-02-01 00:00:00,0
390,Budget 2023 proposals will put India firmly back on the FII's radar,2023-02-01 00:00:00,0
391,"Tax sops, Capex push, Adani rout: Why Sensex swayed 2,000pts on Budget day?",2023-02-01 00:00:00,0
392,"ITC, NTC Ind: Strategies for Cigarette-related stocks after duty hike",2023-02-01 00:00:00,1
393,"Budget 2023 delivers on all counts; pushes hard on capex, growth",2023-02-01 00:00:00,0
394,"ITC hits life-time high, bounces back 11% from day's low on heavy volumes",2023-02-01 00:00:00,1
395,Budget delivers a big boost for consumption-related stocks: Analysts,2023-02-01 00:00:00,1
396,"L&T, Siemens surge up to 5% as govt proposes 33% jump in capex outlay",2023-02-01 00:00:00,1
397,Indian Hotels soars 7% on heavy volumes backed by strong Q3 show,2023-02-01 00:00:00,-1
398,Markets 'overpricing' banks' risk from Adani exposure: Societe Generale,2023-02-01 00:00:00,-1
399,Adani group shares extend fall; Adani Total Gas tanks 51% in five days,2023-02-01 00:00:00,-1
400,"Apar Industries zooms 42% in two days, hits record high on robust earnings",2023-02-01 00:00:00,1
401,"Sensex ends 158 pts up on Budget day after 2000 pts-swing, Nifty near 17600",2023-02-01 00:00:00,1
402,Adani group stock rout takes India out of top-five on market capitalisation,2023-01-31 00:00:00,-1
403,"Sebi penalises PVR Murthy in GDR manipulation of Birla Cotsyn, Zenith Birla",2023-01-31 00:00:00,-1
404,Hindenburg report: Sebi discusses Adani firms with ratings agencies,2023-01-31 00:00:00,-1
405,"Mixed day for Adani group stocks, market capitalisation unchanged",2023-01-31 00:00:00,0
406,Sebi penalises 15 entities for manipulating BFL Asset Finvest stock prices,2023-01-31 00:00:00,-1
407,Winter chill grips domestic indices unlike Asian peers; Nifty50 falls most,2023-01-31 00:00:00,-1
408,"Adani Enterprises' Rs 20,000-crore FPO sails through Hindenburg storm",2023-01-31 00:00:00,-1
409,"Laurus Labs slips 5%, hits over 2-year low post December quarter results",2023-01-31 00:00:00,-1
410,"Auto shares in focus ahead of January sales; M&M up 2%, nears record high",2023-01-31 00:00:00,1
411,Adani Enterprises FPO: Issue fully subscribed on the last day with NII push,2023-01-31 00:00:00,-1
412,Surya Roshni extends rally on strong Q3 earnings; stock surges 30% in Jan,2023-01-31 00:00:00,1
413,Britannia's Q3 revenues may rise up to 20% YoY on higher volumes: Analysts,2023-01-31 00:00:00,1
414,Ashish Kacholia to buy over 5% stake in this SME firm; stock soars 14%,2023-01-31 00:00:00,1
415,"Beside Adani Green, Adani Transmission; 14 other stocks hit new 52-week low",2023-01-31 00:00:00,-1
416,"Tech Mahindra dips 4% as management flags growth moderation, budget cuts",2023-01-31 00:00:00,-1
417,Larsen & Toubro falls 2% on profit booking post Q3 results,2023-01-31 00:00:00,-1
418,Sensex rises 445 pts from day's low to end flat; Adani FPO fully subscribed,2023-01-31 00:00:00,1
419,"Stocks to Watch: Adani Group, LIC, L&T, Tech M, Inox, Leisure, GAIL, IOC",2023-01-31 00:00:00,1
420,"Bajaj Finserv, Mphasis: Is it time to buy these stocks at current levels?",2023-01-31 00:00:00,0
421,"Stock Exchanges BSE, NSE lower circuit limits on Adani group stocks",2023-01-30 00:00:00,-1
422,Construction & infra firms among biggest wealth destroyers in past 20 years,2023-01-30 00:00:00,-1
423,Counting losses: Adani group stock rout hits Rs 5.6 trillion in 3 days,2023-01-30 00:00:00,-1
424,Bharat Electronics stock attractive after stake sale by Norges Bank,2023-01-30 00:00:00,1
425,Shares and bonds markets worldwide nervy as rate-hike week looms,2023-01-30 00:00:00,1
426,"Sensex ends in green first time in three days, after 945-point swing",2023-01-30 00:00:00,1
427,"Adani Enterprises FPO garners 3% on Day-2; IHC throws Rs 3,200-cr lifeline",2023-01-30 00:00:00,0
428,Indian Bank nears 52-week high in a weak market; stock up 19% in 3 months,2023-01-30 00:00:00,1
429,"Heranba Industries tanks 20%, hits record low on weak Q3 results",2023-01-30 00:00:00,-1
430,Adani group's market rout hits $72 bn as fight with Hindenburg escalates,2023-01-30 00:00:00,0
431,Sun Pharma nears 52-week high ahead of Q3 results; stock up 7% in a month,2023-01-30 00:00:00,1
432,"Rail Vikas, Titagarh: Bullish trend in railway-related stocks may continue",2023-01-30 00:00:00,0
433,"Adani rebuttal to Hindenburg fails to stem concern, bond plunge quickens",2023-01-30 00:00:00,0
434,Bajaj Finance's long range strategy lifts stock 5% higher,2023-01-30 00:00:00,1
435,"Data Patterns surges 13% on strong Q3 results, healthy order book position",2023-01-30 00:00:00,1
436,"Adani Enterprises zooms 10% post clarification, other group stocks mixed",2023-01-30 00:00:00,1
437,"Sensex ends choppy day 170 pts up, Nifty at 17,650; IT stocks lead gains",2023-01-30 00:00:00,0
438,"Stocks to Watch: Adani Group, Bajaj Finance, Zomato, Tata Motors, L&T, NMDC",2023-01-30 00:00:00,1
439,More glitter: Multi-asset allocation funds burnish gold's safe-haven appeal,2023-01-30 00:00:00,0
440,Will Budget 2023-24 be populist or pragmatic? Brokerages weigh in,2023-01-30 00:00:00,0
441,"Street Signs: Mkt in steel price trap, Adani contagion fears hit LIC & more",2023-01-30 00:00:00,-1
442,"Paint biz goes off-colour, likely to see a fresh coat of downside in demand",2023-01-30 00:00:00,1
443,"Rebound in Adani group stocks key to Rs 20,000-crore FPO's success",2023-01-29 00:00:00,1
444,"Securities fraud by the 'Madoffs of Manhattan', says Adani group",2023-01-29 00:00:00,-1
445,NSE world's largest derivatives exchange for fourth straight year in 2022,2023-01-29 00:00:00,1
446,"Seven of top-10 firms shed Rs 2.16 trillion in m-cap; RIL, SBI hit hard",2023-01-29 00:00:00,-1
447,Sebi may probe short selling to hammer down Indian markets: Report,2023-01-29 00:00:00,-1
448,"No change in schedule, issue price of FPO, confident of success: Adani Ent",2023-01-28 00:00:00,1
449,"Bankers consider delay, price cut in Adani's $2.5 bn FPO after market rout",2023-01-28 00:00:00,-1
450,Hindenburg report on Adani group: Index provider MSCI invites feedback,2023-01-28 00:00:00,-1
451,"Budget blues: Nifty set for worst run, falls 2.8% in past 3 sessions",2023-01-27 00:00:00,-1
452,"As market capitalisation takes a beating, Adani group slips to No. 3",2023-01-27 00:00:00,-1
453,"Adani stock rout roils markets; Sensex falls 874 pts, Nifty ends at 17,600",2023-01-27 00:00:00,-1
454,Sebi bans 24 entities from for three years in Sulabh Engineers matter,2023-01-27 00:00:00,-1
455,"Street positive on SBI Cards despite Q3 miss, on strong growth expectations",2023-01-27 00:00:00,1
456,"Carnage in Adani group stocks shaves off Rs 24,000 cr from LIC, MF wealth",2023-01-27 00:00:00,-1
